time,temp,logger,height
16/07/2022 11:40,29.5,upper 1A,upper
16/07/2022 11:50,29.8,upper 1A,upper
16/07/2022 12:00,30.2,upper 1A,upper
16/07/2022 12:10,29.7,upper 1A,upper
16/07/2022 12:20,29.9,upper 1A,upper
16/07/2022 12:30,30.8,upper 1A,upper
16/07/2022 12:40,30.6,upper 1A,upper
16/07/2022 12:50,30.1,upper 1A,upper
16/07/2022 13:00,32.3,upper 1A,upper
16/07/2022 13:10,34.2,upper 1A,upper
16/07/2022 13:20,34.5,upper 1A,upper
16/07/2022 13:30,34.3,upper 1A,upper
16/07/2022 13:40,35.1,upper 1A,upper
16/07/2022 13:50,36,upper 1A,upper
16/07/2022 14:00,34.8,upper 1A,upper
16/07/2022 14:10,34.2,upper 1A,upper
16/07/2022 14:20,35.1,upper 1A,upper
16/07/2022 14:30,36.2,upper 1A,upper
16/07/2022 14:40,28.1,upper 1A,upper
16/07/2022 14:50,25.1,upper 1A,upper
16/07/2022 15:00,22.6,upper 1A,upper
16/07/2022 15:10,20.9,upper 1A,upper
16/07/2022 15:20,18.4,upper 1A,upper
16/07/2022 15:30,18.1,upper 1A,upper
16/07/2022 15:40,18,upper 1A,upper
16/07/2022 15:50,17.8,upper 1A,upper
16/07/2022 16:00,17.8,upper 1A,upper
16/07/2022 16:10,17.7,upper 1A,upper
16/07/2022 16:20,17.6,upper 1A,upper
16/07/2022 16:30,17.5,upper 1A,upper
16/07/2022 16:40,17.5,upper 1A,upper
16/07/2022 16:50,17.4,upper 1A,upper
16/07/2022 17:00,17.2,upper 1A,upper
16/07/2022 17:10,17.1,upper 1A,upper
16/07/2022 17:20,17,upper 1A,upper
16/07/2022 17:30,17,upper 1A,upper
16/07/2022 17:40,17,upper 1A,upper
16/07/2022 17:50,17.1,upper 1A,upper
16/07/2022 18:00,17.1,upper 1A,upper
16/07/2022 18:10,17.3,upper 1A,upper
16/07/2022 18:20,17.2,upper 1A,upper
16/07/2022 18:30,17,upper 1A,upper
16/07/2022 18:40,17,upper 1A,upper
16/07/2022 18:50,16.9,upper 1A,upper
16/07/2022 19:00,17.4,upper 1A,upper
16/07/2022 19:10,17.6,upper 1A,upper
16/07/2022 19:20,17.3,upper 1A,upper
16/07/2022 19:30,17.2,upper 1A,upper
16/07/2022 19:40,17,upper 1A,upper
16/07/2022 19:50,16.9,upper 1A,upper
16/07/2022 20:00,16.7,upper 1A,upper
16/07/2022 20:10,16.5,upper 1A,upper
16/07/2022 20:20,16.4,upper 1A,upper
16/07/2022 20:30,16.4,upper 1A,upper
16/07/2022 20:40,16.4,upper 1A,upper
16/07/2022 20:50,16.4,upper 1A,upper
16/07/2022 21:00,16.3,upper 1A,upper
16/07/2022 21:10,16.3,upper 1A,upper
16/07/2022 21:20,16.3,upper 1A,upper
16/07/2022 21:30,16.2,upper 1A,upper
16/07/2022 21:40,16.2,upper 1A,upper
16/07/2022 21:50,16.2,upper 1A,upper
16/07/2022 22:00,16.3,upper 1A,upper
16/07/2022 22:10,16.2,upper 1A,upper
16/07/2022 22:20,16.1,upper 1A,upper
16/07/2022 22:30,16,upper 1A,upper
16/07/2022 22:40,16,upper 1A,upper
16/07/2022 22:50,15.9,upper 1A,upper
16/07/2022 23:00,16,upper 1A,upper
16/07/2022 23:10,16,upper 1A,upper
16/07/2022 23:20,15.9,upper 1A,upper
16/07/2022 23:30,15.9,upper 1A,upper
16/07/2022 23:40,15.9,upper 1A,upper
16/07/2022 23:50,15.9,upper 1A,upper
17/07/2022 00:00,15.9,upper 1A,upper
17/07/2022 00:10,15.8,upper 1A,upper
17/07/2022 00:20,16,upper 1A,upper
17/07/2022 00:30,15.9,upper 1A,upper
17/07/2022 00:40,15.9,upper 1A,upper
17/07/2022 00:50,15.8,upper 1A,upper
17/07/2022 01:00,15.8,upper 1A,upper
17/07/2022 01:10,16,upper 1A,upper
17/07/2022 01:20,16.2,upper 1A,upper
17/07/2022 01:30,16.3,upper 1A,upper
17/07/2022 01:40,16.2,upper 1A,upper
17/07/2022 01:50,16.2,upper 1A,upper
17/07/2022 02:00,16.1,upper 1A,upper
17/07/2022 02:10,15.9,upper 1A,upper
17/07/2022 02:20,15.9,upper 1A,upper
17/07/2022 02:30,16,upper 1A,upper
17/07/2022 02:40,16,upper 1A,upper
17/07/2022 02:50,15.6,upper 1A,upper
17/07/2022 03:00,15.6,upper 1A,upper
17/07/2022 03:10,15.6,upper 1A,upper
17/07/2022 03:20,15.7,upper 1A,upper
17/07/2022 03:30,15.7,upper 1A,upper
17/07/2022 03:40,15.7,upper 1A,upper
17/07/2022 03:50,16.1,upper 1A,upper
17/07/2022 04:00,16.2,upper 1A,upper
17/07/2022 04:10,16.7,upper 1A,upper
17/07/2022 04:20,16.7,upper 1A,upper
17/07/2022 04:30,16.8,upper 1A,upper
17/07/2022 04:40,16.8,upper 1A,upper
17/07/2022 04:50,16.8,upper 1A,upper
17/07/2022 05:00,16.8,upper 1A,upper
17/07/2022 05:10,16.8,upper 1A,upper
17/07/2022 05:20,16.8,upper 1A,upper
17/07/2022 05:30,16.8,upper 1A,upper
17/07/2022 05:40,16.8,upper 1A,upper
17/07/2022 05:50,16.7,upper 1A,upper
17/07/2022 06:00,16.3,upper 1A,upper
17/07/2022 06:10,16.4,upper 1A,upper
17/07/2022 06:20,16.5,upper 1A,upper
17/07/2022 06:30,16.6,upper 1A,upper
17/07/2022 06:40,16.5,upper 1A,upper
17/07/2022 06:50,16.3,upper 1A,upper
17/07/2022 07:00,16.6,upper 1A,upper
17/07/2022 07:10,16.4,upper 1A,upper
17/07/2022 07:20,16.7,upper 1A,upper
17/07/2022 07:30,17,upper 1A,upper
17/07/2022 07:40,17.5,upper 1A,upper
17/07/2022 07:50,18.2,upper 1A,upper
17/07/2022 08:00,17.8,upper 1A,upper
17/07/2022 08:10,18,upper 1A,upper
17/07/2022 08:20,17.9,upper 1A,upper
17/07/2022 08:30,18.2,upper 1A,upper
17/07/2022 08:40,18.2,upper 1A,upper
17/07/2022 08:50,18.1,upper 1A,upper
17/07/2022 09:00,17.8,upper 1A,upper
17/07/2022 09:10,18.4,upper 1A,upper
17/07/2022 09:20,19,upper 1A,upper
17/07/2022 09:30,19.9,upper 1A,upper
17/07/2022 09:40,20.3,upper 1A,upper
17/07/2022 09:50,20.8,upper 1A,upper
17/07/2022 10:00,21.9,upper 1A,upper
17/07/2022 10:10,22.2,upper 1A,upper
17/07/2022 10:20,22.8,upper 1A,upper
17/07/2022 10:30,23,upper 1A,upper
17/07/2022 10:40,23.4,upper 1A,upper
17/07/2022 10:50,24.4,upper 1A,upper
17/07/2022 11:00,25.4,upper 1A,upper
17/07/2022 11:10,25,upper 1A,upper
17/07/2022 11:20,24.7,upper 1A,upper
17/07/2022 11:30,26.9,upper 1A,upper
17/07/2022 11:40,27.1,upper 1A,upper
17/07/2022 11:50,26.5,upper 1A,upper
17/07/2022 12:00,27.2,upper 1A,upper
17/07/2022 12:10,30.4,upper 1A,upper
17/07/2022 12:20,31.7,upper 1A,upper
17/07/2022 12:30,30.9,upper 1A,upper
17/07/2022 12:40,30.6,upper 1A,upper
17/07/2022 12:50,31.7,upper 1A,upper
17/07/2022 13:00,33.1,upper 1A,upper
17/07/2022 13:10,33,upper 1A,upper
17/07/2022 13:20,35.6,upper 1A,upper
17/07/2022 13:30,36.7,upper 1A,upper
17/07/2022 13:40,28.9,upper 1A,upper
17/07/2022 13:50,26.6,upper 1A,upper
17/07/2022 14:00,35.3,upper 1A,upper
17/07/2022 14:10,37.1,upper 1A,upper
17/07/2022 14:20,39.6,upper 1A,upper
17/07/2022 14:30,40.3,upper 1A,upper
17/07/2022 14:40,40.7,upper 1A,upper
17/07/2022 14:50,41.1,upper 1A,upper
17/07/2022 15:00,41.3,upper 1A,upper
17/07/2022 15:10,41.9,upper 1A,upper
17/07/2022 15:20,41.6,upper 1A,upper
17/07/2022 15:30,34.3,upper 1A,upper
17/07/2022 15:40,25.5,upper 1A,upper
17/07/2022 15:50,22.4,upper 1A,upper
17/07/2022 16:00,19.6,upper 1A,upper
17/07/2022 16:10,19.6,upper 1A,upper
17/07/2022 16:20,18.8,upper 1A,upper
17/07/2022 16:30,18.6,upper 1A,upper
17/07/2022 16:40,18.4,upper 1A,upper
17/07/2022 16:50,18.3,upper 1A,upper
17/07/2022 17:00,18.1,upper 1A,upper
17/07/2022 17:10,17.9,upper 1A,upper
17/07/2022 17:20,17.7,upper 1A,upper
17/07/2022 17:30,17.7,upper 1A,upper
17/07/2022 17:40,17.6,upper 1A,upper
17/07/2022 17:50,17.6,upper 1A,upper
17/07/2022 18:00,17.5,upper 1A,upper
17/07/2022 18:10,17.2,upper 1A,upper
17/07/2022 18:20,17,upper 1A,upper
17/07/2022 18:30,17,upper 1A,upper
17/07/2022 18:40,17.3,upper 1A,upper
17/07/2022 18:50,17.4,upper 1A,upper
17/07/2022 19:00,17,upper 1A,upper
17/07/2022 19:10,16.8,upper 1A,upper
17/07/2022 19:20,16.5,upper 1A,upper
17/07/2022 19:30,16.7,upper 1A,upper
17/07/2022 19:40,17.2,upper 1A,upper
17/07/2022 19:50,17.1,upper 1A,upper
17/07/2022 20:00,17.2,upper 1A,upper
17/07/2022 20:10,17.1,upper 1A,upper
17/07/2022 20:20,17.1,upper 1A,upper
17/07/2022 20:30,17.1,upper 1A,upper
17/07/2022 20:40,17,upper 1A,upper
17/07/2022 20:50,17,upper 1A,upper
17/07/2022 21:00,17.1,upper 1A,upper
17/07/2022 21:10,16.9,upper 1A,upper
17/07/2022 21:20,16.9,upper 1A,upper
17/07/2022 21:30,16.9,upper 1A,upper
17/07/2022 21:40,16.8,upper 1A,upper
17/07/2022 21:50,17,upper 1A,upper
17/07/2022 22:00,17.2,upper 1A,upper
17/07/2022 22:10,17.4,upper 1A,upper
17/07/2022 22:20,17,upper 1A,upper
17/07/2022 22:30,17.2,upper 1A,upper
17/07/2022 22:40,17.3,upper 1A,upper
17/07/2022 22:50,17.3,upper 1A,upper
17/07/2022 23:00,17.1,upper 1A,upper
17/07/2022 23:10,17.1,upper 1A,upper
17/07/2022 23:20,16.9,upper 1A,upper
17/07/2022 23:30,16.9,upper 1A,upper
17/07/2022 23:40,16.9,upper 1A,upper
17/07/2022 23:50,16.8,upper 1A,upper
18/07/2022 00:00,16.8,upper 1A,upper
18/07/2022 00:10,16.7,upper 1A,upper
18/07/2022 00:20,16.5,upper 1A,upper
18/07/2022 00:30,16.5,upper 1A,upper
18/07/2022 00:40,16.5,upper 1A,upper
18/07/2022 00:50,16.5,upper 1A,upper
18/07/2022 01:00,16.7,upper 1A,upper
18/07/2022 01:10,16.9,upper 1A,upper
18/07/2022 01:20,17,upper 1A,upper
18/07/2022 01:30,17.1,upper 1A,upper
18/07/2022 01:40,17.2,upper 1A,upper
18/07/2022 01:50,17.3,upper 1A,upper
18/07/2022 02:00,17.4,upper 1A,upper
18/07/2022 02:10,17.2,upper 1A,upper
18/07/2022 02:20,17.1,upper 1A,upper
18/07/2022 02:30,16.7,upper 1A,upper
18/07/2022 02:40,16.7,upper 1A,upper
18/07/2022 02:50,16.6,upper 1A,upper
18/07/2022 03:00,16.7,upper 1A,upper
18/07/2022 03:10,16.6,upper 1A,upper
18/07/2022 03:20,16.5,upper 1A,upper
18/07/2022 03:30,16.4,upper 1A,upper
18/07/2022 03:40,16.5,upper 1A,upper
18/07/2022 03:50,16.4,upper 1A,upper
18/07/2022 04:00,16.6,upper 1A,upper
18/07/2022 04:10,16.7,upper 1A,upper
18/07/2022 04:20,16.7,upper 1A,upper
18/07/2022 04:30,16.4,upper 1A,upper
18/07/2022 04:40,16.4,upper 1A,upper
18/07/2022 04:50,16.5,upper 1A,upper
18/07/2022 05:00,16.5,upper 1A,upper
18/07/2022 05:10,16.3,upper 1A,upper
18/07/2022 05:20,16.1,upper 1A,upper
18/07/2022 05:30,16,upper 1A,upper
18/07/2022 05:40,15.9,upper 1A,upper
18/07/2022 05:50,15.9,upper 1A,upper
18/07/2022 06:00,16,upper 1A,upper
18/07/2022 06:10,16,upper 1A,upper
18/07/2022 06:20,15.9,upper 1A,upper
18/07/2022 06:30,15.8,upper 1A,upper
18/07/2022 06:40,15.9,upper 1A,upper
18/07/2022 06:50,15.8,upper 1A,upper
18/07/2022 07:00,15.9,upper 1A,upper
18/07/2022 07:10,16,upper 1A,upper
18/07/2022 07:20,16,upper 1A,upper
18/07/2022 07:30,16.2,upper 1A,upper
18/07/2022 07:40,17.1,upper 1A,upper
18/07/2022 07:50,16.8,upper 1A,upper
18/07/2022 08:00,18.5,upper 1A,upper
18/07/2022 08:10,18.8,upper 1A,upper
18/07/2022 08:20,18.9,upper 1A,upper
18/07/2022 08:30,19.6,upper 1A,upper
18/07/2022 08:40,21.4,upper 1A,upper
18/07/2022 08:50,23.7,upper 1A,upper
18/07/2022 09:00,26.4,upper 1A,upper
18/07/2022 09:10,27.3,upper 1A,upper
18/07/2022 09:20,27.5,upper 1A,upper
18/07/2022 09:30,27.5,upper 1A,upper
18/07/2022 09:40,28.4,upper 1A,upper
18/07/2022 09:50,29,upper 1A,upper
18/07/2022 10:00,29.9,upper 1A,upper
18/07/2022 10:10,30.2,upper 1A,upper
18/07/2022 10:20,30.4,upper 1A,upper
18/07/2022 10:30,30.3,upper 1A,upper
18/07/2022 10:40,31.4,upper 1A,upper
18/07/2022 10:50,31.6,upper 1A,upper
18/07/2022 11:00,32.9,upper 1A,upper
18/07/2022 11:10,33.8,upper 1A,upper
18/07/2022 11:20,34.3,upper 1A,upper
18/07/2022 11:30,34.2,upper 1A,upper
18/07/2022 11:40,34.6,upper 1A,upper
18/07/2022 11:50,35.1,upper 1A,upper
18/07/2022 12:00,36.3,upper 1A,upper
18/07/2022 12:10,36.6,upper 1A,upper
18/07/2022 12:20,35.9,upper 1A,upper
18/07/2022 12:30,36.2,upper 1A,upper
18/07/2022 12:40,36.6,upper 1A,upper
18/07/2022 12:50,37.5,upper 1A,upper
18/07/2022 13:00,35,upper 1A,upper
18/07/2022 13:10,35,upper 1A,upper
18/07/2022 13:20,36.7,upper 1A,upper
18/07/2022 13:30,36.8,upper 1A,upper
18/07/2022 13:40,37.1,upper 1A,upper
18/07/2022 13:50,36.8,upper 1A,upper
18/07/2022 14:00,36.7,upper 1A,upper
18/07/2022 14:10,36.3,upper 1A,upper
18/07/2022 14:20,36.7,upper 1A,upper
18/07/2022 14:30,36.6,upper 1A,upper
18/07/2022 14:40,36.2,upper 1A,upper
18/07/2022 14:50,35.9,upper 1A,upper
18/07/2022 15:00,35.8,upper 1A,upper
18/07/2022 15:10,35.4,upper 1A,upper
18/07/2022 15:20,35.7,upper 1A,upper
18/07/2022 15:30,34.4,upper 1A,upper
18/07/2022 15:40,34.7,upper 1A,upper
18/07/2022 15:50,27.5,upper 1A,upper
18/07/2022 16:00,25.6,upper 1A,upper
18/07/2022 16:10,24.3,upper 1A,upper
18/07/2022 16:20,20,upper 1A,upper
18/07/2022 16:30,20.4,upper 1A,upper
18/07/2022 16:40,18.3,upper 1A,upper
18/07/2022 16:50,18.8,upper 1A,upper
18/07/2022 17:00,17.6,upper 1A,upper
18/07/2022 17:10,17.5,upper 1A,upper
18/07/2022 17:20,17.5,upper 1A,upper
18/07/2022 17:30,17.4,upper 1A,upper
18/07/2022 17:40,17.4,upper 1A,upper
18/07/2022 17:50,17.4,upper 1A,upper
18/07/2022 18:00,17.3,upper 1A,upper
18/07/2022 18:10,17.3,upper 1A,upper
18/07/2022 18:20,17.2,upper 1A,upper
18/07/2022 18:30,17.2,upper 1A,upper
18/07/2022 18:40,17.2,upper 1A,upper
18/07/2022 18:50,17.3,upper 1A,upper
18/07/2022 19:00,17.2,upper 1A,upper
18/07/2022 19:10,17.3,upper 1A,upper
18/07/2022 19:20,17.1,upper 1A,upper
18/07/2022 19:30,17.2,upper 1A,upper
18/07/2022 19:40,17.2,upper 1A,upper
18/07/2022 19:50,17.1,upper 1A,upper
18/07/2022 20:00,17.1,upper 1A,upper
18/07/2022 20:10,17,upper 1A,upper
18/07/2022 20:20,17,upper 1A,upper
18/07/2022 20:30,17,upper 1A,upper
18/07/2022 20:40,17.1,upper 1A,upper
18/07/2022 20:50,17,upper 1A,upper
18/07/2022 21:00,17.1,upper 1A,upper
18/07/2022 21:10,17.2,upper 1A,upper
18/07/2022 21:20,17.3,upper 1A,upper
18/07/2022 21:30,17.1,upper 1A,upper
18/07/2022 21:40,17.1,upper 1A,upper
18/07/2022 21:50,17.1,upper 1A,upper
18/07/2022 22:00,17.1,upper 1A,upper
18/07/2022 22:10,17.1,upper 1A,upper
18/07/2022 22:20,17.2,upper 1A,upper
18/07/2022 22:30,17.2,upper 1A,upper
18/07/2022 22:40,17.2,upper 1A,upper
18/07/2022 22:50,17.1,upper 1A,upper
18/07/2022 23:00,17.1,upper 1A,upper
18/07/2022 23:10,17.3,upper 1A,upper
18/07/2022 23:20,17.4,upper 1A,upper
18/07/2022 23:30,17.4,upper 1A,upper
18/07/2022 23:40,17.5,upper 1A,upper
18/07/2022 23:50,17.3,upper 1A,upper
19/07/2022 00:00,17.2,upper 1A,upper
19/07/2022 00:10,17.2,upper 1A,upper
19/07/2022 00:20,17.3,upper 1A,upper
19/07/2022 00:30,17.3,upper 1A,upper
19/07/2022 00:40,17.5,upper 1A,upper
19/07/2022 00:50,17.5,upper 1A,upper
19/07/2022 01:00,17.5,upper 1A,upper
19/07/2022 01:10,17.8,upper 1A,upper
19/07/2022 01:20,17.9,upper 1A,upper
19/07/2022 01:30,18,upper 1A,upper
19/07/2022 01:40,18.1,upper 1A,upper
19/07/2022 01:50,18.1,upper 1A,upper
19/07/2022 02:00,17.9,upper 1A,upper
19/07/2022 02:10,18,upper 1A,upper
19/07/2022 02:20,17.8,upper 1A,upper
19/07/2022 02:30,17.8,upper 1A,upper
19/07/2022 02:40,17.8,upper 1A,upper
19/07/2022 02:50,17.9,upper 1A,upper
19/07/2022 03:00,17.8,upper 1A,upper
19/07/2022 03:10,17.8,upper 1A,upper
19/07/2022 03:20,17.8,upper 1A,upper
19/07/2022 03:30,17.8,upper 1A,upper
19/07/2022 03:40,17.8,upper 1A,upper
19/07/2022 03:50,17.7,upper 1A,upper
19/07/2022 04:00,17.7,upper 1A,upper
19/07/2022 04:10,17.5,upper 1A,upper
19/07/2022 04:20,17.8,upper 1A,upper
19/07/2022 04:30,17.9,upper 1A,upper
19/07/2022 04:40,17.9,upper 1A,upper
19/07/2022 04:50,17.7,upper 1A,upper
19/07/2022 05:00,17.7,upper 1A,upper
19/07/2022 05:10,17.6,upper 1A,upper
19/07/2022 05:20,17.5,upper 1A,upper
19/07/2022 05:30,17.5,upper 1A,upper
19/07/2022 05:40,17.4,upper 1A,upper
19/07/2022 05:50,17.5,upper 1A,upper
19/07/2022 06:00,17.4,upper 1A,upper
19/07/2022 06:10,17.4,upper 1A,upper
19/07/2022 06:20,17.4,upper 1A,upper
19/07/2022 06:30,17.4,upper 1A,upper
19/07/2022 06:40,17.5,upper 1A,upper
19/07/2022 06:50,17.4,upper 1A,upper
19/07/2022 07:00,17.4,upper 1A,upper
19/07/2022 07:10,17.4,upper 1A,upper
19/07/2022 07:20,17.4,upper 1A,upper
19/07/2022 07:30,17.6,upper 1A,upper
19/07/2022 07:40,17.7,upper 1A,upper
19/07/2022 07:50,17.7,upper 1A,upper
19/07/2022 08:00,17.6,upper 1A,upper
19/07/2022 08:10,18.2,upper 1A,upper
19/07/2022 08:20,17.7,upper 1A,upper
19/07/2022 08:30,18.3,upper 1A,upper
19/07/2022 08:40,18,upper 1A,upper
19/07/2022 08:50,18.4,upper 1A,upper
19/07/2022 09:00,19.6,upper 1A,upper
19/07/2022 09:10,19.7,upper 1A,upper
19/07/2022 09:20,19.1,upper 1A,upper
19/07/2022 09:30,19.3,upper 1A,upper
19/07/2022 09:40,20.8,upper 1A,upper
19/07/2022 09:50,21.4,upper 1A,upper
19/07/2022 10:00,23.8,upper 1A,upper
19/07/2022 10:10,22.1,upper 1A,upper
19/07/2022 10:20,22,upper 1A,upper
19/07/2022 10:30,25.4,upper 1A,upper
19/07/2022 10:40,25,upper 1A,upper
19/07/2022 10:50,26.1,upper 1A,upper
19/07/2022 11:00,24.3,upper 1A,upper
19/07/2022 11:10,24.5,upper 1A,upper
19/07/2022 11:20,24.7,upper 1A,upper
19/07/2022 11:30,29.6,upper 1A,upper
19/07/2022 11:40,29.6,upper 1A,upper
19/07/2022 11:50,29.6,upper 1A,upper
19/07/2022 12:00,29,upper 1A,upper
19/07/2022 12:10,29.9,upper 1A,upper
19/07/2022 12:20,32.4,upper 1A,upper
19/07/2022 12:30,34.4,upper 1A,upper
19/07/2022 12:40,34.6,upper 1A,upper
19/07/2022 12:50,34.1,upper 1A,upper
19/07/2022 13:00,35.4,upper 1A,upper
19/07/2022 13:10,37.4,upper 1A,upper
19/07/2022 13:20,38.5,upper 1A,upper
19/07/2022 13:30,39.3,upper 1A,upper
19/07/2022 13:40,39.6,upper 1A,upper
19/07/2022 13:50,39.5,upper 1A,upper
19/07/2022 14:00,32.6,upper 1A,upper
19/07/2022 14:10,31.4,upper 1A,upper
19/07/2022 14:20,34.8,upper 1A,upper
19/07/2022 14:30,35.1,upper 1A,upper
19/07/2022 14:40,34.1,upper 1A,upper
19/07/2022 14:50,35.4,upper 1A,upper
19/07/2022 15:00,36.5,upper 1A,upper
19/07/2022 15:10,35,upper 1A,upper
19/07/2022 15:20,32.8,upper 1A,upper
19/07/2022 15:30,35.9,upper 1A,upper
19/07/2022 15:40,36.6,upper 1A,upper
19/07/2022 15:50,34,upper 1A,upper
19/07/2022 16:00,33.6,upper 1A,upper
19/07/2022 16:10,35,upper 1A,upper
19/07/2022 16:20,38.5,upper 1A,upper
19/07/2022 16:30,39.1,upper 1A,upper
19/07/2022 16:40,39,upper 1A,upper
19/07/2022 16:50,38.2,upper 1A,upper
19/07/2022 17:00,37.4,upper 1A,upper
19/07/2022 17:10,25.8,upper 1A,upper
19/07/2022 17:20,24.8,upper 1A,upper
19/07/2022 17:30,22.8,upper 1A,upper
19/07/2022 17:40,20.7,upper 1A,upper
19/07/2022 17:50,19.2,upper 1A,upper
19/07/2022 18:00,19.2,upper 1A,upper
19/07/2022 18:10,18.5,upper 1A,upper
19/07/2022 18:20,18.3,upper 1A,upper
19/07/2022 18:30,18,upper 1A,upper
19/07/2022 18:40,17.8,upper 1A,upper
19/07/2022 18:50,17.5,upper 1A,upper
19/07/2022 19:00,17.4,upper 1A,upper
19/07/2022 19:10,17.4,upper 1A,upper
19/07/2022 19:20,17.4,upper 1A,upper
19/07/2022 19:30,17.4,upper 1A,upper
19/07/2022 19:40,17.4,upper 1A,upper
19/07/2022 19:50,17.4,upper 1A,upper
19/07/2022 20:00,17.5,upper 1A,upper
19/07/2022 20:10,17.5,upper 1A,upper
19/07/2022 20:20,17.4,upper 1A,upper
19/07/2022 20:30,17.4,upper 1A,upper
19/07/2022 20:40,17.5,upper 1A,upper
19/07/2022 20:50,17.4,upper 1A,upper
19/07/2022 21:00,17.5,upper 1A,upper
19/07/2022 21:10,17.5,upper 1A,upper
19/07/2022 21:20,17.7,upper 1A,upper
19/07/2022 21:30,17.7,upper 1A,upper
19/07/2022 21:40,17.8,upper 1A,upper
19/07/2022 21:50,17.9,upper 1A,upper
19/07/2022 22:00,18,upper 1A,upper
19/07/2022 22:10,18,upper 1A,upper
19/07/2022 22:20,18,upper 1A,upper
19/07/2022 22:30,17.9,upper 1A,upper
19/07/2022 22:40,18,upper 1A,upper
19/07/2022 22:50,18,upper 1A,upper
19/07/2022 23:00,17.9,upper 1A,upper
19/07/2022 23:10,17.9,upper 1A,upper
19/07/2022 23:20,17.9,upper 1A,upper
19/07/2022 23:30,17.9,upper 1A,upper
19/07/2022 23:40,17.8,upper 1A,upper
19/07/2022 23:50,17.7,upper 1A,upper
20/07/2022 00:00,17.6,upper 1A,upper
20/07/2022 00:10,17.7,upper 1A,upper
20/07/2022 00:20,17.8,upper 1A,upper
20/07/2022 00:30,17.9,upper 1A,upper
20/07/2022 00:40,17.9,upper 1A,upper
20/07/2022 00:50,17.9,upper 1A,upper
20/07/2022 01:00,17.9,upper 1A,upper
20/07/2022 01:10,17.9,upper 1A,upper
20/07/2022 01:20,17.8,upper 1A,upper
20/07/2022 01:30,17.7,upper 1A,upper
20/07/2022 01:40,17.7,upper 1A,upper
20/07/2022 01:50,17.7,upper 1A,upper
20/07/2022 02:00,17.7,upper 1A,upper
20/07/2022 02:10,17.7,upper 1A,upper
20/07/2022 02:20,17.7,upper 1A,upper
20/07/2022 02:30,17.8,upper 1A,upper
20/07/2022 02:40,17.8,upper 1A,upper
20/07/2022 02:50,17.7,upper 1A,upper
20/07/2022 03:00,17.6,upper 1A,upper
20/07/2022 03:10,17.6,upper 1A,upper
20/07/2022 03:20,17.6,upper 1A,upper
20/07/2022 03:30,17.6,upper 1A,upper
20/07/2022 03:40,17.5,upper 1A,upper
20/07/2022 03:50,17.5,upper 1A,upper
20/07/2022 04:00,17.3,upper 1A,upper
20/07/2022 04:10,17.4,upper 1A,upper
20/07/2022 04:20,17.2,upper 1A,upper
20/07/2022 04:30,17.3,upper 1A,upper
20/07/2022 04:40,17.1,upper 1A,upper
20/07/2022 04:50,16.7,upper 1A,upper
20/07/2022 05:00,16.7,upper 1A,upper
20/07/2022 05:10,16.7,upper 1A,upper
20/07/2022 05:20,16.8,upper 1A,upper
20/07/2022 05:30,16.7,upper 1A,upper
20/07/2022 05:40,16.8,upper 1A,upper
20/07/2022 05:50,16.8,upper 1A,upper
20/07/2022 06:00,16.9,upper 1A,upper
20/07/2022 06:10,17.1,upper 1A,upper
20/07/2022 06:20,16.9,upper 1A,upper
20/07/2022 06:30,16.9,upper 1A,upper
20/07/2022 06:40,16.6,upper 1A,upper
20/07/2022 06:50,16.6,upper 1A,upper
20/07/2022 07:00,16.5,upper 1A,upper
20/07/2022 07:10,16.6,upper 1A,upper
20/07/2022 07:20,16.5,upper 1A,upper
20/07/2022 07:30,16.7,upper 1A,upper
20/07/2022 07:40,16.8,upper 1A,upper
20/07/2022 07:50,16.9,upper 1A,upper
20/07/2022 08:00,16.9,upper 1A,upper
20/07/2022 08:10,16.7,upper 1A,upper
20/07/2022 08:20,17.2,upper 1A,upper
20/07/2022 08:30,16.8,upper 1A,upper
20/07/2022 08:40,16.9,upper 1A,upper
20/07/2022 08:50,17.3,upper 1A,upper
20/07/2022 09:00,17.3,upper 1A,upper
20/07/2022 09:10,18.2,upper 1A,upper
20/07/2022 09:20,17.7,upper 1A,upper
20/07/2022 09:30,17.4,upper 1A,upper
20/07/2022 09:40,17.8,upper 1A,upper
20/07/2022 09:50,20.1,upper 1A,upper
20/07/2022 10:00,19.9,upper 1A,upper
20/07/2022 10:10,21.7,upper 1A,upper
20/07/2022 10:20,21.4,upper 1A,upper
20/07/2022 10:30,22.2,upper 1A,upper
20/07/2022 10:40,21.8,upper 1A,upper
20/07/2022 10:50,24.5,upper 1A,upper
20/07/2022 11:00,29.1,upper 1A,upper
20/07/2022 11:10,31.3,upper 1A,upper
20/07/2022 11:20,32.4,upper 1A,upper
20/07/2022 11:30,32.4,upper 1A,upper
20/07/2022 11:40,33.2,upper 1A,upper
20/07/2022 11:50,33.2,upper 1A,upper
20/07/2022 12:00,32.1,upper 1A,upper
20/07/2022 12:10,32.4,upper 1A,upper
20/07/2022 12:20,32,upper 1A,upper
20/07/2022 12:30,32.5,upper 1A,upper
20/07/2022 12:40,32.8,upper 1A,upper
20/07/2022 12:50,33.3,upper 1A,upper
20/07/2022 13:00,33.4,upper 1A,upper
20/07/2022 13:10,34.4,upper 1A,upper
20/07/2022 13:20,35.1,upper 1A,upper
